Specificity,Sensitivity,Threshold,Model,Outcome,FPR,Model_Type
0.18486486486486486,0.9183673469387755,0.2196370884776115,Fundus,Glaucoma vs Suspect+Healthy,0.8151351351351351,Unimodal
0.18702702702702703,0.9183673469387755,0.22030794620513916,Fundus,Glaucoma vs Suspect+Healthy,0.812972972972973,Unimodal
0.1881081081081081,0.9183673469387755,0.22073371708393094,Fundus,Glaucoma vs Suspect+Healthy,0.8118918918918919,Unimodal
0.1891891891891892,0.9183673469387755,0.22083158791065216,Fundus,Glaucoma vs Suspect+Healthy,0.8108108108108107,Unimodal
0.19027027027027027,0.9183673469387755,0.2209464833140373,Fundus,Glaucoma vs Suspect+Healthy,0.8097297297297297,Unimodal
0.19135135135135134,0.9183673469387755,0.22102941572666163,Fundus,Glaucoma vs Suspect+Healthy,0.8086486486486486,Unimodal
0.19243243243243244,0.9183673469387755,0.22105510532855985,Fundus,Glaucoma vs Suspect+Healthy,0.8075675675675675,Unimodal
0.1935135135135135,0.9183673469387755,0.2210764735937118,Fundus,Glaucoma vs Suspect+Healthy,0.8064864864864865,Unimodal
0.1945945945945946,0.9183673469387755,0.22124244272708884,Fundus,Glaucoma vs Suspect+Healthy,0.8054054054054054,Unimodal
0.19567567567567568,0.9183673469387755,0.22141131758689875,Fundus,Glaucoma vs Suspect+Healthy,0.8043243243243243,Unimodal
0.19675675675675675,0.9183673469387755,0.22142591327428815,Fundus,Glaucoma vs Suspect+Healthy,0.8032432432432433,Unimodal
0.19783783783783784,0.9183673469387755,0.2214512601494789,Fundus,Glaucoma vs Suspect+Healthy,0.8021621621621622,Unimodal
0.1989189189189189,0.9183673469387755,0.22154857218265528,Fundus,Glaucoma vs Suspect+Healthy,0.8010810810810811,Unimodal
0.2,0.9183673469387755,0.2217795550823211,Fundus,Glaucoma vs Suspect+Healthy,0.8,Unimodal
0.20108108108108108,0.9183673469387755,0.2219513803720474,Fundus,Glaucoma vs Suspect+Healthy,0.798918918918919,Unimodal
0.20324324324324325,0.9183673469387755,0.22204335033893585,Fundus,Glaucoma vs Suspect+Healthy,0.7967567567567567,Unimodal
0.20432432432432432,0.9183673469387755,0.2221362069249153,Fundus,Glaucoma vs Suspect+Healthy,0.7956756756756757,Unimodal
0.20540540540540542,0.9183673469387755,0.22221819311380386,Fundus,Glaucoma vs Suspect+Healthy,0.7945945945945946,Unimodal
0.2064864864864865,0.9183673469387755,0.2228254452347755,Fundus,Glaucoma vs Suspect+Healthy,0.7935135135135135,Unimodal
0.20756756756756756,0.9183673469387755,0.22342570126056666,Fundus,Glaucoma vs Suspect+Healthy,0.7924324324324324,Unimodal
0.20864864864864865,0.9183673469387755,0.22357192635536188,Fundus,Glaucoma vs Suspect+Healthy,0.7913513513513514,Unimodal
0.20972972972972972,0.9183673469387755,0.2237124741077423,Fundus,Glaucoma vs Suspect+Healthy,0.7902702702702703,Unimodal
0.21081081081081082,0.9183673469387755,0.2240398973226547,Fundus,Glaucoma vs Suspect+Healthy,0.7891891891891891,Unimodal
0.2118918918918919,0.9183673469387755,0.22433332353830335,Fundus,Glaucoma vs Suspect+Healthy,0.788108108108108,Unimodal
0.21297297297297296,0.9183673469387755,0.22436495125293732,Fundus,Glaucoma vs Suspect+Healthy,0.787027027027027,Unimodal
0.21405405405405406,0.9183673469387755,0.224550612270832,Fundus,Glaucoma vs Suspect+Healthy,0.7859459459459459,Unimodal
0.21513513513513513,0.9183673469387755,0.22478572279214853,Fundus,Glaucoma vs Suspect+Healthy,0.7848648648648648,Unimodal
0.21621621621621623,0.9183673469387755,0.22488550841808314,Fundus,Glaucoma vs Suspect+Healthy,0.7837837837837838,Unimodal
0.2172972972972973,0.9183673469387755,0.2249897420406341,Fundus,Glaucoma vs Suspect+Healthy,0.7827027027027027,Unimodal
0.21837837837837837,0.9183673469387755,0.22513212263584137,Fundus,Glaucoma vs Suspect+Healthy,0.7816216216216216,Unimodal
0.21945945945945947,0.9183673469387755,0.2252182513475418,Fundus,Glaucoma vs Suspect+Healthy,0.7805405405405406,Unimodal
0.22054054054054054,0.9183673469387755,0.2255362272262573,Fundus,Glaucoma vs Suspect+Healthy,0.7794594594594595,Unimodal
0.22162162162162163,0.9183673469387755,0.22596067190170283,Fundus,Glaucoma vs Suspect+Healthy,0.7783783783783784,Unimodal
0.22378378378378377,0.9183673469387755,0.22614304721355433,Fundus,Glaucoma vs Suspect+Healthy,0.7762162162162163,Unimodal
0.22486486486486487,0.9183673469387755,0.22633587568998334,Fundus,Glaucoma vs Suspect+Healthy,0.7751351351351351,Unimodal
0.22594594594594594,0.9183673469387755,0.2267407104372978,Fundus,Glaucoma vs Suspect+Healthy,0.774054054054054,Unimodal
0.22702702702702704,0.9183673469387755,0.22716318815946573,Fundus,Glaucoma vs Suspect+Healthy,0.772972972972973,Unimodal
0.2281081081081081,0.9183673469387755,0.22732765972614286,Fundus,Glaucoma vs Suspect+Healthy,0.7718918918918919,Unimodal
0.22918918918918918,0.9183673469387755,0.22736661136150355,Fundus,Glaucoma vs Suspect+Healthy,0.7708108108108108,Unimodal
0.23027027027027028,0.9183673469387755,0.2275031432509422,Fundus,Glaucoma vs Suspect+Healthy,0.7697297297297298,Unimodal
0.23135135135135135,0.9183673469387755,0.22777115553617475,Fundus,Glaucoma vs Suspect+Healthy,0.7686486486486487,Unimodal
0.23243243243243245,0.9183673469387755,0.2282769531011581,Fundus,Glaucoma vs Suspect+Healthy,0.7675675675675675,Unimodal
0.23351351351351352,0.9183673469387755,0.2286758199334144,Fundus,Glaucoma vs Suspect+Healthy,0.7664864864864864,Unimodal
0.23459459459459459,0.9183673469387755,0.2287864834070205,Fundus,Glaucoma vs Suspect+Healthy,0.7654054054054054,Unimodal
0.23567567567567568,0.9183673469387755,0.2289335578680038,Fundus,Glaucoma vs Suspect+Healthy,0.7643243243243243,Unimodal
0.23783783783783785,0.9183673469387755,0.22909330576658246,Fundus,Glaucoma vs Suspect+Healthy,0.7621621621621621,Unimodal
0.23783783783783785,0.8979591836734694,0.2293416783213615,Fundus,Glaucoma vs Suspect+Healthy,0.7621621621621621,Unimodal
0.23891891891891892,0.8979591836734694,0.2295681238174438,Fundus,Glaucoma vs Suspect+Healthy,0.7610810810810811,Unimodal
0.24,0.8979591836734694,0.22964420914649958,Fundus,Glaucoma vs Suspect+Healthy,0.76,Unimodal
0.2410810810810811,0.8979591836734694,0.22979906946420664,Fundus,Glaucoma vs Suspect+Healthy,0.7589189189189189,Unimodal
0.24216216216216216,0.8979591836734694,0.2301205992698669,Fundus,Glaucoma vs Suspect+Healthy,0.7578378378378379,Unimodal
0.24324324324324326,0.8979591836734694,0.23032444715499875,Fundus,Glaucoma vs Suspect+Healthy,0.7567567567567568,Unimodal
0.2454054054054054,0.8979591836734694,0.23037771135568613,Fundus,Glaucoma vs Suspect+Healthy,0.7545945945945947,Unimodal
0.2464864864864865,0.8979591836734694,0.23053974658250803,Fundus,Glaucoma vs Suspect+Healthy,0.7535135135135135,Unimodal
0.24864864864864866,0.8979591836734694,0.2307348176836967,Fundus,Glaucoma vs Suspect+Healthy,0.7513513513513513,Unimodal
0.24972972972972973,0.8979591836734694,0.23085538297891614,Fundus,Glaucoma vs Suspect+Healthy,0.7502702702702703,Unimodal
0.2508108108108108,0.8979591836734694,0.2309238165616989,Fundus,Glaucoma vs Suspect+Healthy,0.7491891891891892,Unimodal
0.252972972972973,0.8979591836734694,0.23096141964197156,Fundus,Glaucoma vs Suspect+Healthy,0.747027027027027,Unimodal
0.25405405405405407,0.8979591836734694,0.23102434724569315,Fundus,Glaucoma vs Suspect+Healthy,0.7459459459459459,Unimodal
0.2562162162162162,0.8979591836734694,0.23134639859199518,Fundus,Glaucoma vs Suspect+Healthy,0.7437837837837837,Unimodal
0.2572972972972973,0.8979591836734694,0.2317245453596115,Fundus,Glaucoma vs Suspect+Healthy,0.7427027027027027,Unimodal
0.2583783783783784,0.8979591836734694,0.23202470690011973,Fundus,Glaucoma vs Suspect+Healthy,0.7416216216216216,Unimodal
0.2594594594594595,0.8979591836734694,0.23237179964780805,Fundus,Glaucoma vs Suspect+Healthy,0.7405405405405405,Unimodal
0.26054054054054054,0.8979591836734694,0.23253815621137613,Fundus,Glaucoma vs Suspect+Healthy,0.7394594594594595,Unimodal
0.2616216216216216,0.8979591836734694,0.2325907424092292,Fundus,Glaucoma vs Suspect+Healthy,0.7383783783783784,Unimodal
0.2627027027027027,0.8979591836734694,0.23265875130891794,Fundus,Glaucoma vs Suspect+Healthy,0.7372972972972973,Unimodal
0.2637837837837838,0.8979591836734694,0.23308289051055903,Fundus,Glaucoma vs Suspect+Healthy,0.7362162162162162,Unimodal
0.2648648648648649,0.8979591836734694,0.23360072076320643,Fundus,Glaucoma vs Suspect+Healthy,0.7351351351351352,Unimodal
0.26594594594594595,0.8979591836734694,0.2338442951440811,Fundus,Glaucoma vs Suspect+Healthy,0.7340540540540541,Unimodal
0.267027027027027,0.8979591836734694,0.23400373756885523,Fundus,Glaucoma vs Suspect+Healthy,0.732972972972973,Unimodal
0.2681081081081081,0.8979591836734694,0.23418486863374705,Fundus,Glaucoma vs Suspect+Healthy,0.731891891891892,Unimodal
0.2702702702702703,0.8979591836734694,0.2345658019185066,Fundus,Glaucoma vs Suspect+Healthy,0.7297297297297297,Unimodal
0.27135135135135136,0.8979591836734694,0.23497084528207773,Fundus,Glaucoma vs Suspect+Healthy,0.7286486486486486,Unimodal
0.2724324324324324,0.8979591836734694,0.23514028638601295,Fundus,Glaucoma vs Suspect+Healthy,0.7275675675675676,Unimodal
0.2735135135135135,0.8979591836734694,0.23540208488702768,Fundus,Glaucoma vs Suspect+Healthy,0.7264864864864865,Unimodal
0.2735135135135135,0.8775510204081632,0.2356740981340408,Fundus,Glaucoma vs Suspect+Healthy,0.7264864864864865,Unimodal
0.2745945945945946,0.8775510204081632,0.235731728374958,Fundus,Glaucoma vs Suspect+Healthy,0.7254054054054053,Unimodal
0.2756756756756757,0.8775510204081632,0.2360170558094978,Fundus,Glaucoma vs Suspect+Healthy,0.7243243243243243,Unimodal
0.27675675675675676,0.8775510204081632,0.23628038167953486,Fundus,Glaucoma vs Suspect+Healthy,0.7232432432432432,Unimodal
0.27783783783783783,0.8775510204081632,0.23631534725427622,Fundus,Glaucoma vs Suspect+Healthy,0.7221621621621621,Unimodal
0.27783783783783783,0.8367346938775511,0.23640085011720652,Fundus,Glaucoma vs Suspect+Healthy,0.7221621621621621,Unimodal
0.2789189189189189,0.8367346938775511,0.23691156506538386,Fundus,Glaucoma vs Suspect+Healthy,0.721081081081081,Unimodal
0.2810810810810811,0.8367346938775511,0.23737083375453943,Fundus,Glaucoma vs Suspect+Healthy,0.7189189189189189,Unimodal
0.28216216216216217,0.8367346938775511,0.23749314993619913,Fundus,Glaucoma vs Suspect+Healthy,0.7178378378378378,Unimodal
0.28324324324324324,0.8367346938775511,0.2376744225621223,Fundus,Glaucoma vs Suspect+Healthy,0.7167567567567568,Unimodal
0.2843243243243243,0.8367346938775511,0.23784849047660825,Fundus,Glaucoma vs Suspect+Healthy,0.7156756756756757,Unimodal
0.2843243243243243,0.8163265306122449,0.23795902729034418,Fundus,Glaucoma vs Suspect+Healthy,0.7156756756756757,Unimodal
0.28540540540540543,0.8163265306122449,0.23806253820657725,Fundus,Glaucoma vs Suspect+Healthy,0.7145945945945946,Unimodal
0.2864864864864865,0.8163265306122449,0.23831450939178464,Fundus,Glaucoma vs Suspect+Healthy,0.7135135135135136,Unimodal
0.2875675675675676,0.8163265306122449,0.23861341178417206,Fundus,Glaucoma vs Suspect+Healthy,0.7124324324324325,Unimodal
0.28864864864864864,0.8163265306122449,0.23886186629533765,Fundus,Glaucoma vs Suspect+Healthy,0.7113513513513514,Unimodal
0.29081081081081084,0.8163265306122449,0.2389712557196617,Fundus,Glaucoma vs Suspect+Healthy,0.7091891891891892,Unimodal
0.2918918918918919,0.8163265306122449,0.23904845118522644,Fundus,Glaucoma vs Suspect+Healthy,0.7081081081081081,Unimodal
0.292972972972973,0.8163265306122449,0.2395990788936615,Fundus,Glaucoma vs Suspect+Healthy,0.707027027027027,Unimodal
0.29405405405405405,0.8163265306122449,0.24020609259605405,Fundus,Glaucoma vs Suspect+Healthy,0.705945945945946,Unimodal
0.2951351351351351,0.8163265306122449,0.2404798492789268,Fundus,Glaucoma vs Suspect+Healthy,0.7048648648648649,Unimodal
0.29621621621621624,0.8163265306122449,0.2406423836946487,Fundus,Glaucoma vs Suspect+Healthy,0.7037837837837837,Unimodal
0.2972972972972973,0.8163265306122449,0.2407319694757461,Fundus,Glaucoma vs Suspect+Healthy,0.7027027027027026,Unimodal
0.2983783783783784,0.8163265306122449,0.2409465909004211,Fundus,Glaucoma vs Suspect+Healthy,0.7016216216216216,Unimodal
0.29945945945945945,0.8163265306122449,0.24110054224729535,Fundus,Glaucoma vs Suspect+Healthy,0.7005405405405405,Unimodal
0.3005405405405405,0.8163265306122449,0.2414000406861305,Fundus,Glaucoma vs Suspect+Healthy,0.6994594594594594,Unimodal
0.3016216216216216,0.8163265306122449,0.24173831939697266,Fundus,Glaucoma vs Suspect+Healthy,0.6983783783783784,Unimodal
0.3027027027027027,0.8163265306122449,0.24179794639348978,Fundus,Glaucoma vs Suspect+Healthy,0.6972972972972973,Unimodal
0.30486486486486486,0.8163265306122449,0.2418625950813293,Fundus,Glaucoma vs Suspect+Healthy,0.6951351351351351,Unimodal
0.30594594594594593,0.8163265306122449,0.24195674806833267,Fundus,Glaucoma vs Suspect+Healthy,0.6940540540540541,Unimodal
0.3081081081081081,0.8163265306122449,0.24202831834554672,Fundus,Glaucoma vs Suspect+Healthy,0.6918918918918919,Unimodal
0.3091891891891892,0.8163265306122449,0.24211848527193064,Fundus,Glaucoma vs Suspect+Healthy,0.6908108108108109,Unimodal
0.31135135135135134,0.8163265306122449,0.24231204390525815,Fundus,Glaucoma vs Suspect+Healthy,0.6886486486486487,Unimodal
0.31351351351351353,0.8163265306122449,0.2425660640001297,Fundus,Glaucoma vs Suspect+Healthy,0.6864864864864865,Unimodal
0.3145945945945946,0.8163265306122449,0.24276083707809443,Fundus,Glaucoma vs Suspect+Healthy,0.6854054054054054,Unimodal
0.31567567567567567,0.8163265306122449,0.2431275844573974,Fundus,Glaucoma vs Suspect+Healthy,0.6843243243243243,Unimodal
0.31675675675675674,0.8163265306122449,0.24349676072597498,Fundus,Glaucoma vs Suspect+Healthy,0.6832432432432433,Unimodal
0.3178378378378378,0.8163265306122449,0.2435754537582397,Fundus,Glaucoma vs Suspect+Healthy,0.6821621621621622,Unimodal
0.31891891891891894,0.8163265306122449,0.24361623078584665,Fundus,Glaucoma vs Suspect+Healthy,0.681081081081081,Unimodal
0.32,0.8163265306122449,0.24371459335088724,Fundus,Glaucoma vs Suspect+Healthy,0.6799999999999999,Unimodal
0.32216216216216215,0.8163265306122449,0.2438031658530235,Fundus,Glaucoma vs Suspect+Healthy,0.6778378378378378,Unimodal
0.3232432432432432,0.8163265306122449,0.24394042044878006,Fundus,Glaucoma vs Suspect+Healthy,0.6767567567567567,Unimodal
0.32432432432432434,0.8163265306122449,0.2441021129488945,Fundus,Glaucoma vs Suspect+Healthy,0.6756756756756757,Unimodal
0.3264864864864865,0.8163265306122449,0.2441772148013115,Fundus,Glaucoma vs Suspect+Healthy,0.6735135135135135,Unimodal
0.32756756756756755,0.8163265306122449,0.24423278123140335,Fundus,Glaucoma vs Suspect+Healthy,0.6724324324324324,Unimodal
0.3286486486486486,0.8163265306122449,0.2444184124469757,Fundus,Glaucoma vs Suspect+Healthy,0.6713513513513514,Unimodal
0.3308108108108108,0.8163265306122449,0.2445920035243034,Fundus,Glaucoma vs Suspect+Healthy,0.6691891891891892,Unimodal
0.3318918918918919,0.8163265306122449,0.24469256401062006,Fundus,Glaucoma vs Suspect+Healthy,0.6681081081081082,Unimodal
0.33405405405405403,0.8163265306122449,0.24486679583787913,Fundus,Glaucoma vs Suspect+Healthy,0.665945945945946,Unimodal
0.33513513513513515,0.8163265306122449,0.24498094618320465,Fundus,Glaucoma vs Suspect+Healthy,0.6648648648648648,Unimodal
0.3362162162162162,0.8163265306122449,0.2451110258698463,Fundus,Glaucoma vs Suspect+Healthy,0.6637837837837838,Unimodal
0.33837837837837836,0.8163265306122449,0.24535084515810004,Fundus,Glaucoma vs Suspect+Healthy,0.6616216216216216,Unimodal
0.33945945945945943,0.8163265306122449,0.24563189595937723,Fundus,Glaucoma vs Suspect+Healthy,0.6605405405405406,Unimodal
0.34054054054054056,0.8163265306122449,0.24581119418144226,Fundus,Glaucoma vs Suspect+Healthy,0.6594594594594594,Unimodal
0.34162162162162163,0.8163265306122449,0.24594611674547195,Fundus,Glaucoma vs Suspect+Healthy,0.6583783783783783,Unimodal
0.34162162162162163,0.7755102040816326,0.24610041826963425,Fundus,Glaucoma vs Suspect+Healthy,0.6583783783783783,Unimodal
0.3427027027027027,0.7755102040816326,0.24635004997253415,Fundus,Glaucoma vs Suspect+Healthy,0.6572972972972972,Unimodal
0.34378378378378377,0.7755102040816326,0.24672014266252515,Fundus,Glaucoma vs Suspect+Healthy,0.6562162162162162,Unimodal
0.34486486486486484,0.7755102040816326,0.2469247207045555,Fundus,Glaucoma vs Suspect+Healthy,0.6551351351351351,Unimodal
0.34594594594594597,0.7755102040816326,0.24700765311717984,Fundus,Glaucoma vs Suspect+Healthy,0.654054054054054,Unimodal
0.34702702702702704,0.7755102040816326,0.2472615838050842,Fundus,Glaucoma vs Suspect+Healthy,0.652972972972973,Unimodal
0.3481081081081081,0.7755102040816326,0.2474993914365768,Fundus,Glaucoma vs Suspect+Healthy,0.6518918918918919,Unimodal
0.3491891891891892,0.7755102040816326,0.24759218096733088,Fundus,Glaucoma vs Suspect+Healthy,0.6508108108108108,Unimodal
0.35027027027027025,0.7755102040816326,0.24765557050704956,Fundus,Glaucoma vs Suspect+Healthy,0.6497297297297298,Unimodal
0.35135135135135137,0.7755102040816326,0.24772938340902326,Fundus,Glaucoma vs Suspect+Healthy,0.6486486486486487,Unimodal
0.35243243243243244,0.7755102040816326,0.2478634640574455,Fundus,Glaucoma vs Suspect+Healthy,0.6475675675675676,Unimodal
0.3545945945945946,0.7755102040816326,0.24808203428983683,Fundus,Glaucoma vs Suspect+Healthy,0.6454054054054055,Unimodal
0.35567567567567565,0.7755102040816326,0.24826069176197046,Fundus,Glaucoma vs Suspect+Healthy,0.6443243243243244,Unimodal
0.3567567567567568,0.7755102040816326,0.24829540401697153,Fundus,Glaucoma vs Suspect+Healthy,0.6432432432432432,Unimodal
0.35783783783783785,0.7755102040816326,0.248361237347126,Fundus,Glaucoma vs Suspect+Healthy,0.6421621621621622,Unimodal
0.3589189189189189,0.7755102040816326,0.24862628430128095,Fundus,Glaucoma vs Suspect+Healthy,0.6410810810810811,Unimodal
0.36,0.7755102040816326,0.24889090657234186,Fundus,Glaucoma vs Suspect+Healthy,0.64,Unimodal
0.36108108108108106,0.7755102040816326,0.24909761548042292,Fundus,Glaucoma vs Suspect+Healthy,0.6389189189189189,Unimodal
0.3621621621621622,0.7755102040816326,0.2494111210107803,Fundus,Glaucoma vs Suspect+Healthy,0.6378378378378378,Unimodal
0.3643243243243243,0.7755102040816326,0.24981503933668137,Fundus,Glaucoma vs Suspect+Healthy,0.6356756756756756,Unimodal
0.3654054054054054,0.7755102040816326,0.2502795457839966,Fundus,Glaucoma vs Suspect+Healthy,0.6345945945945946,Unimodal
0.36648648648648646,0.7755102040816326,0.25063152611255646,Fundus,Glaucoma vs Suspect+Healthy,0.6335135135135135,Unimodal
0.36864864864864866,0.7755102040816326,0.2509782314300537,Fundus,Glaucoma vs Suspect+Healthy,0.6313513513513513,Unimodal
0.36972972972972973,0.7755102040816326,0.25163052976131434,Fundus,Glaucoma vs Suspect+Healthy,0.6302702702702703,Unimodal
0.3708108108108108,0.7755102040816326,0.25226995348930353,Fundus,Glaucoma vs Suspect+Healthy,0.6291891891891892,Unimodal
0.372972972972973,0.7755102040816326,0.25247983634471893,Fundus,Glaucoma vs Suspect+Healthy,0.6270270270270271,Unimodal
0.37405405405405406,0.7755102040816326,0.2525140047073364,Fundus,Glaucoma vs Suspect+Healthy,0.625945945945946,Unimodal
0.3762162162162162,0.7755102040816326,0.2525746077299118,Fundus,Glaucoma vs Suspect+Healthy,0.6237837837837839,Unimodal
0.3772972972972973,0.7755102040816326,0.2531089335680008,Fundus,Glaucoma vs Suspect+Healthy,0.6227027027027028,Unimodal
0.3783783783783784,0.7755102040816326,0.253700315952301,Fundus,Glaucoma vs Suspect+Healthy,0.6216216216216216,Unimodal
0.37945945945945947,0.7755102040816326,0.2539447247982025,Fundus,Glaucoma vs Suspect+Healthy,0.6205405405405405,Unimodal
0.38054054054054054,0.7755102040816326,0.2541152238845825,Fundus,Glaucoma vs Suspect+Healthy,0.6194594594594595,Unimodal
0.3816216216216216,0.7755102040816326,0.25425292551517487,Fundus,Glaucoma vs Suspect+Healthy,0.6183783783783784,Unimodal
0.3827027027027027,0.7755102040816326,0.25438082218170166,Fundus,Glaucoma vs Suspect+Healthy,0.6172972972972973,Unimodal
0.3837837837837838,0.7755102040816326,0.25449796020984644,Fundus,Glaucoma vs Suspect+Healthy,0.6162162162162161,Unimodal
0.3848648648648649,0.7755102040816326,0.2546433061361313,Fundus,Glaucoma vs Suspect+Healthy,0.6151351351351351,Unimodal
0.387027027027027,0.7755102040816326,0.2546926438808441,Fundus,Glaucoma vs Suspect+Healthy,0.6129729729729729,Unimodal
0.3881081081081081,0.7755102040816326,0.25471046566963196,Fundus,Glaucoma vs Suspect+Healthy,0.6118918918918919,Unimodal
0.3881081081081081,0.7551020408163265,0.25477099418640137,Fundus,Glaucoma vs Suspect+Healthy,0.6118918918918919,Unimodal
0.3902702702702703,0.7551020408163265,0.25496354699134827,Fundus,Glaucoma vs Suspect+Healthy,0.6097297297297297,Unimodal
0.39135135135135135,0.7551020408163265,0.2551017105579376,Fundus,Glaucoma vs Suspect+Healthy,0.6086486486486486,Unimodal
0.3924324324324324,0.7551020408163265,0.2551877945661545,Fundus,Glaucoma vs Suspect+Healthy,0.6075675675675676,Unimodal
0.3935135135135135,0.7551020408163265,0.2554272711277008,Fundus,Glaucoma vs Suspect+Healthy,0.6064864864864865,Unimodal
0.3935135135135135,0.7346938775510204,0.2559773027896881,Fundus,Glaucoma vs Suspect+Healthy,0.6064864864864865,Unimodal
0.3945945945945946,0.7346938775510204,0.2565183788537979,Fundus,Glaucoma vs Suspect+Healthy,0.6054054054054054,Unimodal
0.3956756756756757,0.7346938775510204,0.25709061324596405,Fundus,Glaucoma vs Suspect+Healthy,0.6043243243243244,Unimodal
0.39675675675675676,0.7346938775510204,0.257582888007164,Fundus,Glaucoma vs Suspect+Healthy,0.6032432432432433,Unimodal
0.3978378378378378,0.7346938775510204,0.2577566057443619,Fundus,Glaucoma vs Suspect+Healthy,0.6021621621621622,Unimodal
0.3989189189189189,0.7346938775510204,0.2580434381961822,Fundus,Glaucoma vs Suspect+Healthy,0.6010810810810812,Unimodal
0.4,0.7346938775510204,0.25828292965888977,Fundus,Glaucoma vs Suspect+Healthy,0.6,Unimodal
0.4010810810810811,0.7346938775510204,0.2583826035261154,Fundus,Glaucoma vs Suspect+Healthy,0.5989189189189189,Unimodal
0.40216216216216216,0.7346938775510204,0.2584232091903686,Fundus,Glaucoma vs Suspect+Healthy,0.5978378378378378,Unimodal
0.40324324324324323,0.7346938775510204,0.25848668813705444,Fundus,Glaucoma vs Suspect+Healthy,0.5967567567567568,Unimodal
0.40540540540540543,0.7346938775510204,0.2587513029575348,Fundus,Glaucoma vs Suspect+Healthy,0.5945945945945945,Unimodal
0.4064864864864865,0.7346938775510204,0.25905063748359675,Fundus,Glaucoma vs Suspect+Healthy,0.5935135135135134,Unimodal
0.40756756756756757,0.7346938775510204,0.2595306634902954,Fundus,Glaucoma vs Suspect+Healthy,0.5924324324324324,Unimodal
0.4097297297297297,0.7346938775510204,0.2599802315235138,Fundus,Glaucoma vs Suspect+Healthy,0.5902702702702702,Unimodal
0.41081081081081083,0.7346938775510204,0.26004841923713684,Fundus,Glaucoma vs Suspect+Healthy,0.5891891891891892,Unimodal
0.4118918918918919,0.7346938775510204,0.26005876064300537,Fundus,Glaucoma vs Suspect+Healthy,0.5881081081081081,Unimodal
0.412972972972973,0.7346938775510204,0.2600801885128021,Fundus,Glaucoma vs Suspect+Healthy,0.587027027027027,Unimodal
0.412972972972973,0.7142857142857143,0.26010966300964355,Fundus,Glaucoma vs Suspect+Healthy,0.587027027027027,Unimodal
0.41405405405405404,0.7142857142857143,0.2603199183940887,Fundus,Glaucoma vs Suspect+Healthy,0.585945945945946,Unimodal
0.4151351351351351,0.7142857142857143,0.26051887869834894,Fundus,Glaucoma vs Suspect+Healthy,0.5848648648648649,Unimodal
0.4172972972972973,0.7142857142857143,0.2606651335954666,Fundus,Glaucoma vs Suspect+Healthy,0.5827027027027027,Unimodal
0.41945945945945945,0.7142857142857143,0.26088830828666687,Fundus,Glaucoma vs Suspect+Healthy,0.5805405405405406,Unimodal
0.42162162162162165,0.7142857142857143,0.26107715070247645,Fundus,Glaucoma vs Suspect+Healthy,0.5783783783783784,Unimodal
0.4237837837837838,0.7142857142857143,0.26119561493396753,Fundus,Glaucoma vs Suspect+Healthy,0.5762162162162162,Unimodal
0.42486486486486486,0.7142857142857143,0.2613420635461807,Fundus,Glaucoma vs Suspect+Healthy,0.5751351351351351,Unimodal
0.4259459459459459,0.7142857142857143,0.26165512204170227,Fundus,Glaucoma vs Suspect+Healthy,0.5740540540540541,Unimodal
0.42702702702702705,0.7142857142857143,0.26201650500297546,Fundus,Glaucoma vs Suspect+Healthy,0.5729729729729729,Unimodal
0.4281081081081081,0.7142857142857143,0.26230305433273315,Fundus,Glaucoma vs Suspect+Healthy,0.5718918918918918,Unimodal
0.4291891891891892,0.7142857142857143,0.2624126821756363,Fundus,Glaucoma vs Suspect+Healthy,0.5708108108108108,Unimodal
0.4291891891891892,0.6938775510204082,0.26258012652397156,Fundus,Glaucoma vs Suspect+Healthy,0.5708108108108108,Unimodal
0.43027027027027026,0.6938775510204082,0.26280599832534784,Fundus,Glaucoma vs Suspect+Healthy,0.5697297297297297,Unimodal
0.43135135135135133,0.6938775510204082,0.26289607584476465,Fundus,Glaucoma vs Suspect+Healthy,0.5686486486486486,Unimodal
0.43243243243243246,0.6938775510204082,0.26331672072410583,Fundus,Glaucoma vs Suspect+Healthy,0.5675675675675675,Unimodal
0.4335135135135135,0.6938775510204082,0.263727530837059,Fundus,Glaucoma vs Suspect+Healthy,0.5664864864864865,Unimodal
0.4345945945945946,0.6938775510204082,0.26397205889225006,Fundus,Glaucoma vs Suspect+Healthy,0.5654054054054054,Unimodal
0.43567567567567567,0.6938775510204082,0.2642250657081604,Fundus,Glaucoma vs Suspect+Healthy,0.5643243243243243,Unimodal
0.43675675675675674,0.6938775510204082,0.2642805725336075,Fundus,Glaucoma vs Suspect+Healthy,0.5632432432432433,Unimodal
0.43783783783783786,0.6938775510204082,0.2643961906433105,Fundus,Glaucoma vs Suspect+Healthy,0.5621621621621622,Unimodal
0.43891891891891893,0.6938775510204082,0.26457798480987543,Fundus,Glaucoma vs Suspect+Healthy,0.5610810810810811,Unimodal
0.44,0.6938775510204082,0.2646874785423279,Fundus,Glaucoma vs Suspect+Healthy,0.56,Unimodal
0.44108108108108107,0.6938775510204082,0.2647973448038101,Fundus,Glaucoma vs Suspect+Healthy,0.558918918918919,Unimodal
0.44216216216216214,0.6938775510204082,0.2649332284927368,Fundus,Glaucoma vs Suspect+Healthy,0.5578378378378379,Unimodal
0.44432432432432434,0.6938775510204082,0.26517611742019653,Fundus,Glaucoma vs Suspect+Healthy,0.5556756756756757,Unimodal
